,Country Name,Country Code,Series Name,2018,2019
8315,Russian Federation,RUS,"Labor force with basic education, female (% of female working-age population with basic education)",14.2909002304077,14.3460998535156
8316,Russian Federation,RUS,"Labor force with basic education, male (% of male working-age population with basic education)",31.1273994445801,31.048999786377
8317,Russian Federation,RUS,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",61.5225982666016,60.2107009887695
8318,Russian Federation,RUS,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",79.0003967285156,77.9117965698242
8319,Russian Federation,RUS,"Labor force, female",35865429,35470549
8320,Russian Federation,RUS,"Labor force, female (% of total labor force)",48.58102832555,48.5727035435916
8321,Russian Federation,RUS,"Labor force, total",73825998,73025684
8322,Russian Federation,RUS,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),1,1
8323,Russian Federation,RUS,Law prohibits discrimination in employment based on gender (1=yes; 0=no),1,1
8329,Russian Federation,RUS,Length of paid maternity leave (days),..,140
8330,Russian Federation,RUS,Length of paid parental leave for father (days),..,0
8331,Russian Federation,RUS,Length of paid parental leave for mother (days),..,0
8332,Russian Federation,RUS,Length of paid paternity leave (days),..,0
8333,Russian Federation,RUS,Length of paid shared parental leave (days),..,475
8361,Russian Federation,RUS,Men and married women have equal ownership rights to immovable property (1=yes; 0=no),1,1
8419,Russian Federation,RUS,"Mortality rate, infant, female (per 1,000 live births)",4.8,4.4
8420,Russian Federation,RUS,"Mortality rate, infant, male (per 1,000 live births)",5.9,5.4
8421,Russian Federation,RUS,"Mortality rate, under-5, female (per 1,000 live births)",5.6,5.2
8422,Russian Federation,RUS,"Mortality rate, under-5, male (per 1,000 live births)",6.9,6.3
8428,Russian Federation,RUS,"Number of infant deaths, female",4349,3933
8429,Russian Federation,RUS,"Number of infant deaths, male",5614,5050
8434,Russian Federation,RUS,"Number of under-five deaths, female",5093,4613
8435,Russian Federation,RUS,"Number of under-five deaths, male",6590,5943
8436,Russian Federation,RUS,"Own-account workers, female (% of female employment) (modeled ILO estimate)",4.37099981307983,4.35500001907349
8437,Russian Federation,RUS,"Own-account workers, male (% of male employment) (modeled ILO estimate)",5.51900005340576,5.50699996948242
8438,Russian Federation,RUS,Paid leave is available to fathers (1=yes; 0=no),0,0
8439,Russian Federation,RUS,Paid leave of at least 14 weeks is available to women (1=yes; 0=no),1,1
8449,Russian Federation,RUS,Population ages 0-14 (% of total),17.9140805801319,18.1549245389062
8450,Russian Federation,RUS,"Population ages 0-14, female",12606337,12763857
8451,Russian Federation,RUS,Population ages 15-64 (% of total),67.4112110994962,66.7509502286713
8452,Russian Federation,RUS,"Population ages 15-64, female",50684575,50097427
8453,Russian Federation,RUS,"Population ages 15-64, male",46709102,46272934
8454,Russian Federation,RUS,"Population ages 15-64, total",97394275,96370706
8455,Russian Federation,RUS,Population ages 65 and above (% of total),14.6747083203719,15.0941252324225
8456,Russian Federation,RUS,"Population ages 65 and above, female",14238454,14603879
8457,Russian Federation,RUS,"Population, female",77529366,77465163
8458,Russian Federation,RUS,"Population, female (% of total)",53.6617623581325,53.6560686726866
8459,Russian Federation,RUS,"Population, total",144477860,144373535
8489,Russian Federation,RUS,Proportion of seats held by women in national parliaments (%),15.7777777777778,15.7777777777778
8492,Russian Federation,RUS,Proportion of women in ministerial level positions (%),12.9,12.9032258064516
8499,Russian Federation,RUS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),78.1095810850127,78.0406527428698
8500,Russian Federation,RUS,Ratio of female to male labor force participation rate (%) (national estimate),78.3177938900619,78.3922396662711
8501,Russian Federation,RUS,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),110.174669050444,111.011387274517
8502,Russian Federation,RUS,Ratio of female to male youth unemployment rate (%) (national estimate),110.171660553905,105.229392567328
8503,Russian Federation,RUS,"Retirement age with full benefits, female",..,56
8504,Russian Federation,RUS,"Retirement age with full benefits, male",..,61
8505,Russian Federation,RUS,"Retirement age with partial benefits, female",..,56
8506,Russian Federation,RUS,"Retirement age with partial benefits, male",..,61
8529,Russian Federation,RUS,"Self-employed, female (% of female employment) (modeled ILO estimate)",5.76599979400635,5.73400020599365
8530,Russian Federation,RUS,"Self-employed, male (% of male employment) (modeled ILO estimate)",7.81799983978271,7.78900003433228
8549,Russian Federation,RUS,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),1,1
8550,Russian Federation,RUS,"Start-up procedures to register a business, female (number)",4,4
8551,Russian Federation,RUS,"Start-up procedures to register a business, male (number)",4,4
8558,Russian Federation,RUS,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),0,0
8559,Russian Federation,RUS,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),0,0
8560,Russian Federation,RUS,The government administers 100% of maternity leave benefits (1=yes; 0=no),1,1
8561,Russian Federation,RUS,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),1,1
8562,Russian Federation,RUS,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),0,0
8563,Russian Federation,RUS,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),1,1
8564,Russian Federation,RUS,The mandatory retirement age for men and women are equal (1=yes; 0=no),1,1
8565,Russian Federation,RUS,There are periods of absence due to child care accounted for in pension benefits (1=yes; 0=no),1,1
8566,Russian Federation,RUS,There is legislation on sexual harassment in employment (1=yes; 0=no),0,0
8567,Russian Federation,RUS,There is legislation specifically addressing domestic violence (1=yes; 0=no),0,0
8568,Russian Federation,RUS,There is no legal provision that requires a married woman to obey her husband (1=yes; 0=no),1,1
8569,Russian Federation,RUS,There is paid parental leave (1=yes; 0=no),1,1
8570,Russian Federation,RUS,"Time required to start a business, female (days)",10.1,10.1
8571,Russian Federation,RUS,"Time required to start a business, male (days)",10.1,10.1
8576,Russian Federation,RUS,"Unemployment with advanced education, female (% of female labor force with advanced education)",4.80810022354126,4.32429981231689
8577,Russian Federation,RUS,"Unemployment with advanced education, male (% of male labor force with advanced education)",4.76919984817505,4.54729986190796
8578,Russian Federation,RUS,"Unemployment with basic education, female (% of female labor force with basic education)",13.1336002349854,11.0560998916626
8579,Russian Federation,RUS,"Unemployment with basic education, male (% of male labor force with basic education)",12.4312000274658,10.7276000976563
8580,Russian Federation,RUS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",4.16319990158081,3.85120010375977
8581,Russian Federation,RUS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",4.27449989318848,4.08160018920898
8582,Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",4.77699995040894,4.46199989318848
8583,Russian Federation,RUS,"Unemployment, female (% of female labor force) (national estimate)",4.7765998840332,4.3289999961853
8584,Russian Federation,RUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",4.91099977493286,4.70100021362305
8585,Russian Federation,RUS,"Unemployment, male (% of male labor force) (national estimate)",4.91139984130859,4.6532998085022
8586,Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",18.0400009155273,17.068000793457
8587,Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",17.8866996765137,15.6152000427246
8588,Russian Federation,RUS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",16.3740005493164,15.375
8589,Russian Federation,RUS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",16.2353000640869,14.8392000198364
8593,Russian Federation,RUS,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",4.81899982690811,4.79100000858307
8594,Russian Federation,RUS,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",5.89700004458427,5.87799996137619
8595,Russian Federation,RUS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",94.234001159668,94.265998840332
8596,Russian Federation,RUS,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",92.181999206543,92.2109985351563
8598,Russian Federation,RUS,Women are able to work in the same industries as men (1=yes; 0=no),0,0
8599,Russian Federation,RUS,Women Business and the Law Index Score (scale 1-100),73.1,73.1
8600,Russian Federation,RUS,Women can work in jobs deemed dangerous in the same way as men (1=yes; 0=no),0,0
8601,Russian Federation,RUS,Women can work the same night hours as men (1=yes; 0=no),1,1
8736,Saudi Arabia,SAU,A woman can apply for a passport in the same way as a man (1=yes; 0=no),0,1
8737,Saudi Arabia,SAU,A woman can be head of household in the same way as a man (1=yes; 0=no),0,1
8738,Saudi Arabia,SAU,A woman can choose where to live in the same way as a man (1=yes; 0=no),0,1
8739,Saudi Arabia,SAU,A woman can get a job in the same way as a man (1=yes; 0=no),1,1
8740,Saudi Arabia,SAU,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),0,0
8741,Saudi Arabia,SAU,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,1
8742,Saudi Arabia,SAU,A woman can register a business in the same way as a man (1=yes; 0=no),1,1
8743,Saudi Arabia,SAU,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,1
8744,Saudi Arabia,SAU,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,1
8745,Saudi Arabia,SAU,A woman can travel outside the country in the same way as a man (1=yes; 0=no),0,1
8746,Saudi Arabia,SAU,A woman has the same rights to remarry as a man (1=yes; 0=no),0,0
8756,Saudi Arabia,SAU,Age dependency ratio (% of working-age population),39.5808550272483,39.4289214776797
8757,Saudi Arabia,SAU,"Age population, age 0, female, interpolated",288172,284443
8758,Saudi Arabia,SAU,"Age population, age 0, male, interpolated",297953,293909
8759,Saudi Arabia,SAU,"Age population, age 01, female, interpolated",294403,292177
8760,Saudi Arabia,SAU,"Age population, age 01, male, interpolated",304208,301804
8761,Saudi Arabia,SAU,"Age population, age 02, female, interpolated",298118,297291
8762,Saudi Arabia,SAU,"Age population, age 02, male, interpolated",307923,307020
8763,Saudi Arabia,SAU,"Age population, age 03, female, interpolated",299684,300013
8764,Saudi Arabia,SAU,"Age population, age 03, male, interpolated",309771,309790
8765,Saudi Arabia,SAU,"Age population, age 04, female, interpolated",298394,299940
8766,Saudi Arabia,SAU,"Age population, age 04, male, interpolated",308282,309853
8767,Saudi Arabia,SAU,"Age population, age 05, female, interpolated",295579,298234
8768,Saudi Arabia,SAU,"Age population, age 05, male, interpolated",305284,308017
8791,Saudi Arabia,SAU,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",0.0280000008642673,0.028999999165535
8792,Saudi Arabia,SAU,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.0270000007003546,0.0280000008642673
8793,Saudi Arabia,SAU,"Cost of business start-up procedures, female (% of GNI per capita)",6.6,5.4
8794,Saudi Arabia,SAU,"Cost of business start-up procedures, male (% of GNI per capita)",6.6,5.4
8795,Saudi Arabia,SAU,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),1,1
8814,Saudi Arabia,SAU,Dismissal of pregnant workers is prohibited (1=yes; 0=no),0,1
8831,Saudi Arabia,SAU,"Employers, female (% of female employment) (modeled ILO estimate)",0.204999998211861,0.207000002264977
8832,Saudi Arabia,SAU,"Employers, male (% of male employment) (modeled ILO estimate)",2.11199998855591,2.11700010299683
8833,Saudi Arabia,SAU,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",0.469999998807907,0.347000002861023
8834,Saudi Arabia,SAU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",2.8289999961853,2.71300005912781
8835,Saudi Arabia,SAU,"Employment in industry, female (% of female employment) (modeled ILO estimate)",2.18499994277954,2.14000010490417
